,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0153877735138,0.000294208526611,0.449289099526,0.461848341232,0.1,6,2,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 2, 'NN__alpha': 0.1}",29,0.398104265403,0.445497630332,0.473933649289,0.449052132701,0.454976303318,0.451421800948,0.398104265403,0.464454976303,0.521327014218,0.498815165877,0.00447320440992,6.26455875393e-06,0.0470508953402,0.0195608901265
1,0.0104444503784,0.000289392471313,0.408530805687,0.412796208531,0.1,6,3,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 3, 'NN__alpha': 0.1}",33,0.431279620853,0.400473933649,0.341232227488,0.417061611374,0.398104265403,0.411137440758,0.464454976303,0.407582938389,0.407582938389,0.427725118483,0.00252777995448,6.53353915024e-06,0.0407031479689,0.00919602270708
2,0.0152825832367,0.000295829772949,0.490047393365,0.501658767773,0.1,6,4,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 4, 'NN__alpha': 0.1}",25,0.492890995261,0.494075829384,0.42654028436,0.478672985782,0.483412322275,0.494075829384,0.578199052133,0.511848341232,0.469194312796,0.529620853081,0.00484788339672,6.76268741542e-06,0.0495798931967,0.0174874452393
3,0.0157431602478,0.000305271148682,0.545023696682,0.55,0.1,6,5,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 5, 'NN__alpha': 0.1}",5,0.530805687204,0.53672985782,0.563981042654,0.563981042654,0.578199052133,0.604265402844,0.530805687204,0.520142180095,0.521327014218,0.524881516588,0.00677213207706,1.18909458754e-05,0.0220264455708,0.0311086090701
4,0.0112567901611,0.00032262802124,0.535545023697,0.526066350711,0.1,6,6,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 6, 'NN__alpha': 0.1}",9,0.526066350711,0.535545023697,0.545023696682,0.518957345972,0.526066350711,0.528436018957,0.554502369668,0.530805687204,0.526066350711,0.516587677725,0.00235386700869,4.78368683832e-05,0.0119896783324,0.00718755966261
5,0.00942587852478,0.000305891036987,0.517535545024,0.516113744076,0.1,6,7,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 7, 'NN__alpha': 0.1}",13,0.497630331754,0.527251184834,0.568720379147,0.524881516588,0.488151658768,0.515402843602,0.526066350711,0.514218009479,0.507109004739,0.498815165877,0.000699535014118,7.52285237246e-06,0.0284991400538,0.0100424739812
6,0.00982761383057,0.000311374664307,0.493838862559,0.51018957346,0.1,6,8,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 8, 'NN__alpha': 0.1}",21,0.488151658768,0.522511848341,0.597156398104,0.549763033175,0.469194312796,0.526066350711,0.445497630332,0.495260663507,0.469194312796,0.457345971564,0.0011805006398,8.28242946733e-06,0.0534011981839,0.0315762183983
7,0.0163636207581,0.0003089427948,0.545971563981,0.559478672986,0.1,6,9,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 9, 'NN__alpha': 0.1}",4,0.549763033175,0.549763033175,0.582938388626,0.572274881517,0.502369668246,0.529620853081,0.535545023697,0.516587677725,0.559241706161,0.629146919431,0.00687012204298,7.01031712623e-06,0.0267090100542,0.0396053735153
8,0.0081748008728,0.000329208374023,0.388625592417,0.380331753555,0.1,6,10,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 10, 'NN__alpha': 0.1}",37,0.379146919431,0.388625592417,0.350710900474,0.414691943128,0.412322274882,0.385071090047,0.412322274882,0.359004739336,0.388625592417,0.354265402844,0.00158732201962,2.97159469124e-05,0.0230236166853,0.0219370366086
9,0.024675989151,0.000322008132935,0.513744075829,0.532701421801,0.1,6,11,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 11, 'NN__alpha': 0.1}",17,0.478672985782,0.415876777251,0.530805687204,0.531990521327,0.521327014218,0.560426540284,0.57345971564,0.687203791469,0.464454976303,0.468009478673,0.0144268560627,7.23567982346e-06,0.038920313114,0.0921663874602
10,0.0152670383453,0.000290203094482,0.449289099526,0.461848341232,0.01,6,2,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 2, 'NN__alpha': 0.01}",29,0.398104265403,0.445497630332,0.473933649289,0.449052132701,0.454976303318,0.451421800948,0.398104265403,0.464454976303,0.521327014218,0.498815165877,0.00458932268012,6.79957080738e-06,0.0470508953402,0.0195608901265
11,0.0104370117188,0.00029821395874,0.408530805687,0.412796208531,0.01,6,3,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 3, 'NN__alpha': 0.01}",33,0.431279620853,0.400473933649,0.341232227488,0.417061611374,0.398104265403,0.411137440758,0.464454976303,0.407582938389,0.407582938389,0.427725118483,0.00257047133244,1.58230922698e-05,0.0407031479689,0.00919602270708
