,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.0149722576141,0.000483560562134,0.571563981043,0.580568720379,0.01,6,5,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 5, 'NN__alpha': 0.01}",13,0.563981042654,0.593601895735,0.601895734597,0.601895734597,0.563981042654,0.571090047393,0.559241706161,0.572274881517,0.568720379147,0.563981042654,0.0028692648326,3.15810225438e-05,0.0154592478012,0.0145498402209
14,0.00862016677856,0.000471019744873,0.318483412322,0.317061611374,0.01,6,6,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 6, 'NN__alpha': 0.01}",37,0.293838862559,0.324644549763,0.284360189573,0.324644549763,0.327014218009,0.313981042654,0.374407582938,0.303317535545,0.312796208531,0.318720379147,0.000855646442152,4.46981363277e-05,0.0316366242053,0.00795164063297
15,0.00958943367004,0.000468397140503,0.491943127962,0.497393364929,0.01,6,7,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 7, 'NN__alpha': 0.01}",17,0.488151658768,0.489336492891,0.45971563981,0.498815165877,0.502369668246,0.486966824645,0.516587677725,0.5,0.492890995261,0.511848341232,0.00252680934132,2.48909910062e-05,0.0188146286647,0.00884746668369
16,0.0215093612671,0.00048189163208,0.456872037915,0.461137440758,0.01,6,8,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 8, 'NN__alpha': 0.01}",21,0.421800947867,0.457345971564,0.464454976303,0.43009478673,0.42654028436,0.449052132701,0.497630331754,0.498815165877,0.473933649289,0.470379146919,0.00450972530809,1.16052799584e-05,0.0288438370705,0.0229307495799
17,0.00969977378845,0.000436639785767,0.648341232227,0.651658767773,0.01,6,9,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 9, 'NN__alpha': 0.01}",1,0.60663507109,0.651658767773,0.687203791469,0.630331753555,0.696682464455,0.638625592417,0.611374407583,0.672985781991,0.63981042654,0.664691943128,0.00217885402233,1.49095321031e-05,0.037485724992,0.0158076588438
18,0.0156512260437,0.000469541549683,0.40663507109,0.413507109005,0.01,6,10,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 10, 'NN__alpha': 0.01}",29,0.383886255924,0.395734597156,0.417061611374,0.414691943128,0.402843601896,0.42654028436,0.431279620853,0.417061611374,0.398104265403,0.413507109005,0.00485533292911,4.55137508073e-05,0.0162525385777,0.00999764128423
19,0.00838704109192,0.000440835952759,0.378199052133,0.377251184834,0.01,6,11,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 11, 'NN__alpha': 0.01}",33,0.345971563981,0.383886255924,0.355450236967,0.382701421801,0.364928909953,0.377962085308,0.417061611374,0.374407582938,0.407582938389,0.367298578199,0.00173871937724,2.81216710129e-05,0.0286563345172,0.00602287442044
20,0.00809202194214,0.000423765182495,0.605687203791,0.608056872038,0.001,6,2,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 2, 'NN__alpha': 0.001}",9,0.616113744076,0.60663507109,0.663507109005,0.594786729858,0.559241706161,0.620853080569,0.559241706161,0.619668246445,0.630331753555,0.598341232227,0.00063694253384,2.46237341879e-05,0.0409232855828,0.0106871775202
21,0.00956335067749,0.000432920455933,0.645497630332,0.647867298578,0.001,6,3,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 3, 'NN__alpha': 0.001}",5,0.654028436019,0.64336492891,0.63981042654,0.64691943128,0.630331753555,0.656398104265,0.654028436019,0.648104265403,0.649289099526,0.644549763033,0.00314187166812,1.25666269358e-05,0.00918991442164,0.00458272028574
22,0.00765266418457,0.000413179397583,0.431279620853,0.431990521327,0.001,6,4,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 4, 'NN__alpha': 0.001}",25,0.388625592417,0.439573459716,0.417061611374,0.432464454976,0.402843601896,0.436018957346,0.497630331754,0.420616113744,0.450236966825,0.431279620853,0.000669844957529,1.43241755337e-05,0.0389664545803,0.00638492586981
23,0.0148247718811,0.000444459915161,0.571563981043,0.580568720379,0.001,6,5,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 5, 'NN__alpha': 0.001}",13,0.563981042654,0.593601895735,0.601895734597,0.601895734597,0.563981042654,0.571090047393,0.559241706161,0.572274881517,0.568720379147,0.563981042654,0.0032290115798,2.63675858271e-05,0.0154592478012,0.0145498402209
24,0.00806360244751,0.000425004959106,0.318483412322,0.317061611374,0.001,6,6,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 6, 'NN__alpha': 0.001}",37,0.293838862559,0.324644549763,0.284360189573,0.324644549763,0.327014218009,0.313981042654,0.374407582938,0.303317535545,0.312796208531,0.318720379147,0.00116994716561,2.45270498744e-05,0.0316366242053,0.00795164063297
25,0.00920014381409,0.000450849533081,0.491943127962,0.497393364929,0.001,6,7,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 7, 'NN__alpha': 0.001}",17,0.488151658768,0.489336492891,0.45971563981,0.498815165877,0.502369668246,0.486966824645,0.516587677725,0.5,0.492890995261,0.511848341232,0.00231657467424,4.55760047833e-05,0.0188146286647,0.00884746668369
26,0.0206302642822,0.000446605682373,0.456872037915,0.461137440758,0.001,6,8,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 8, 'NN__alpha': 0.001}",21,0.421800947867,0.457345971564,0.464454976303,0.43009478673,0.42654028436,0.449052132701,0.497630331754,0.498815165877,0.473933649289,0.470379146919,0.00468452035355,1.50263486803e-05,0.0288438370705,0.0229307495799
27,0.00999135971069,0.000443029403687,0.648341232227,0.651658767773,0.001,6,9,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 9, 'NN__alpha': 0.001}",1,0.60663507109,0.651658767773,0.687203791469,0.630331753555,0.696682464455,0.638625592417,0.611374407583,0.672985781991,0.63981042654,0.664691943128,0.00259162684982,2.53614618672e-05,0.037485724992,0.0158076588438
28,0.0159986019135,0.000493001937866,0.40663507109,0.413507109005,0.001,6,10,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 10, 'NN__alpha': 0.001}",29,0.383886255924,0.395734597156,0.417061611374,0.414691943128,0.402843601896,0.42654028436,0.431279620853,0.417061611374,0.398104265403,0.413507109005,0.00485019066063,2.54451495529e-05,0.0162525385777,0.00999764128423
29,0.00860171318054,0.000458240509033,0.378199052133,0.377251184834,0.001,6,11,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 11, 'NN__alpha': 0.001}",33,0.345971563981,0.383886255924,0.355450236967,0.382701421801,0.364928909953,0.377962085308,0.417061611374,0.374407582938,0.407582938389,0.367298578199,0.00172774250293,3.94972597098e-05,0.0286563345172,0.00602287442044
30,0.00812377929687,0.000435256958008,0.605687203791,0.608056872038,0.0001,6,2,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 2, 'NN__alpha': 0.0001}",9,0.616113744076,0.60663507109,0.663507109005,0.594786729858,0.559241706161,0.620853080569,0.559241706161,0.619668246445,0.630331753555,0.598341232227,0.000645829743346,3.48651121998e-05,0.0409232855828,0.0106871775202
31,0.00947041511536,0.00044059753418,0.645497630332,0.647867298578,0.0001,6,3,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 3, 'NN__alpha': 0.0001}",5,0.654028436019,0.64336492891,0.63981042654,0.64691943128,0.630331753555,0.656398104265,0.654028436019,0.648104265403,0.649289099526,0.644549763033,0.00312199770477,2.57474404189e-05,0.00918991442164,0.00458272028574
32,0.00767598152161,0.000430202484131,0.431279620853,0.431990521327,0.0001,6,4,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 4, 'NN__alpha': 0.0001}",25,0.388625592417,0.439573459716,0.417061611374,0.432464454976,0.402843601896,0.436018957346,0.497630331754,0.420616113744,0.450236966825,0.431279620853,0.000594154915668,2.95164126758e-05,0.0389664545803,0.00638492586981
33,0.0146005630493,0.000435447692871,0.571563981043,0.580568720379,0.0001,6,5,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 5, 'NN__alpha': 0.0001}",13,0.563981042654,0.593601895735,0.601895734597,0.601895734597,0.563981042654,0.571090047393,0.559241706161,0.572274881517,0.568720379147,0.563981042654,0.00322093597602,2.33102662925e-05,0.0154592478012,0.0145498402209
34,0.0081907749176,0.000433874130249,0.318483412322,0.317061611374,0.0001,6,6,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 6, 'NN__alpha': 0.0001}",37,0.293838862559,0.324644549763,0.284360189573,0.324644549763,0.327014218009,0.313981042654,0.374407582938,0.303317535545,0.312796208531,0.318720379147,0.00114811218311,2.89202424384e-05,0.0316366242053,0.00795164063297
35,0.00914659500122,0.000423955917358,0.491943127962,0.497393364929,0.0001,6,7,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 7, 'NN__alpha': 0.0001}",17,0.488151658768,0.489336492891,0.45971563981,0.498815165877,0.502369668246,0.486966824645,0.516587677725,0.5,0.492890995261,0.511848341232,0.00237335969399,1.90433024949e-05,0.0188146286647,0.00884746668369
36,0.0206089496613,0.000450038909912,0.456872037915,0.461137440758,0.0001,6,8,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 8, 'NN__alpha': 0.0001}",21,0.421800947867,0.457345971564,0.464454976303,0.43009478673,0.42654028436,0.449052132701,0.497630331754,0.498815165877,0.473933649289,0.470379146919,0.00462983582362,2.29910683902e-05,0.0288438370705,0.0229307495799
37,0.00965523719788,0.000462961196899,0.648341232227,0.651658767773,0.0001,6,9,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 9, 'NN__alpha': 0.0001}",1,0.60663507109,0.651658767773,0.687203791469,0.630331753555,0.696682464455,0.638625592417,0.611374407583,0.672985781991,0.63981042654,0.664691943128,0.00222606025351,3.02584644993e-05,0.037485724992,0.0158076588438
38,0.0162708759308,0.000486612319946,0.40663507109,0.413507109005,0.0001,6,10,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 10, 'NN__alpha': 0.0001}",29,0.383886255924,0.395734597156,0.417061611374,0.414691943128,0.402843601896,0.42654028436,0.431279620853,0.417061611374,0.398104265403,0.413507109005,0.00498600357105,3.45409199325e-05,0.0162525385777,0.00999764128423
39,0.00881237983704,0.0004798412323,0.378199052133,0.377251184834,0.0001,6,11,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 11, 'NN__alpha': 0.0001}",33,0.345971563981,0.383886255924,0.355450236967,0.382701421801,0.364928909953,0.377962085308,0.417061611374,0.374407582938,0.407582938389,0.367298578199,0.00190757094161,3.72923851597e-05,0.0286563345172,0.00602287442044
