,2,3,4,5,6,7,8,9,10,11,12
GMM,0.00138386422041,0.115605482035,0.0808586068142,0.0760084189299,0.0620698866349,0.0700774786976,0.0544188681757,0.0558064953683,0.0530737514401,0.0586383308848,0.046641986201
Kmeans,0.143245396063,0.146624915895,0.0912295014595,0.0933430314448,0.0851236734477,0.082084206937,0.0737085249836,0.0676399344971,0.0656172016518,0.0625119434923,0.0604332638672
