,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.0427102622182,0.0574431447668,0.0527252973992,0.0716390729053,0.0614365529762,0.0564885432962,0.0620535130388,0.0563075251526,0.0609468468037,0.0535121718094,0.0591025090862,0.0681267429609,0.0667594220898,0.0601368506794
Kmeans,0.0853801718734,0.0963181016879,0.0831549077236,0.0943091793154,0.0810525718349,0.0715475509085,0.065734400594,0.0699924045916,0.0589756863954,0.0568844965644,0.0547779252962,0.0602667499914,0.0541213490361,0.0514293975689
