,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.0590569224379,0.061912271849,0.0618921348335,0.0430977092052,0.040213215486,0.0384697892071,0.0447030500661,0.0490019293595,0.0484885282289,0.0477285325192,0.0442116009955,0.044020541279,0.0444682828558,0.0454816302728
Kmeans,0.0860672058412,0.0721172935249,0.0680297950775,0.0830600544323,0.0678871063231,0.0614213668026,0.0716277801553,0.0624541611459,0.0590144008255,0.0553912360068,0.0540671476508,0.0528592896489,0.0504825505411,0.0523082904741
