,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
13,0.0327194690704,0.000509977340698,0.240902809765,0.240902803658,0.01,7,2,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 2, 'NN__alpha': 0.01}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000239630034125,7.90313536796e-06,0.000159199549404,3.97723841187e-05
14,0.0344087600708,0.000557804107666,0.759097190235,0.759097196342,0.01,7,3,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 3, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.000200152781976,4.97418184615e-05,0.000159199549404,3.97723841187e-05
15,0.0376014232635,0.000581359863281,0.240902809765,0.240902803658,0.01,7,4,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 4, 'NN__alpha': 0.01}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.000281694447934,3.94994471933e-05,0.000159199549404,3.97723841187e-05
16,0.0405412197113,0.000578355789185,0.759097190235,0.759097196342,0.01,7,5,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 5, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00381551231499,9.61911864387e-06,0.000159199549404,3.97723841187e-05
17,0.0458895683289,0.000592184066772,0.759097190235,0.759097196342,0.01,7,6,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 6, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00444871885371,1.13346910665e-05,0.000159199549404,3.97723841187e-05
18,0.0470908164978,0.000608444213867,0.759097190235,0.759097196342,0.01,7,7,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 7, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00362781051629,9.65874831613e-06,0.000159199549404,3.97723841187e-05
19,0.0470556259155,0.00065655708313,0.240902809765,0.240902803658,0.01,7,8,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 8, 'NN__alpha': 0.01}",33,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240982348427,0.240882917466,0.240584166026,0.240982348427,0.00173367717043,1.78182759539e-05,0.000159199549404,3.97723841187e-05
20,0.0737891674042,0.00065484046936,0.761246737295,0.760517497639,0.01,7,9,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 9, 'NN__alpha': 0.01}",6,0.765924788949,0.762571976967,0.761320030698,0.762188099808,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.76095311299,0.759593246355,0.00938927747066,5.03419009026e-06,0.00252677930467,0.00153547141228
21,0.0808880329132,0.000677394866943,0.759097190235,0.759097196342,0.01,7,10,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 10, 'NN__alpha': 0.01}",9,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.759415833974,0.759017651573,0.00304157462845,7.09734908664e-06,0.000159199549404,3.97723841187e-05
22,0.071250629425,0.000710439682007,0.76784891755,0.769922812114,0.01,7,11,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 11, 'NN__alpha': 0.01}",4,0.784343821949,0.786564299424,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.790483499616,0.789443378119,0.746348962337,0.755372217959,0.00785539805316,1.39538228894e-05,0.0167472848893,0.0148542180599
