,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0600755691528,0.00061206817627,0.758943651159,0.75836787393,0.1,7,2,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 2, 'NN__alpha': 0.1}",37,0.759785111282,0.757581573896,0.755180353031,0.758925143954,0.759785111282,0.758349328215,0.761320030698,0.758541266795,0.758647194466,0.758442056792,0.0024985360646,1.8659753593e-05,0.00206494548869,0.000439256132241
1,0.0945649623871,0.000634050369263,0.754183939813,0.753416403604,0.1,7,3,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 3, 'NN__alpha': 0.1}",45,0.755180353031,0.752207293666,0.755180353031,0.754510556622,0.75134305449,0.754126679463,0.755180353031,0.754894433781,0.754035357417,0.75134305449,0.00304258958459,6.93564523147e-06,0.00148826005047,0.00138902550147
2,0.146241807938,0.000608968734741,0.724243820052,0.727699609494,0.1,7,4,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 4, 'NN__alpha': 0.1}",52,0.755180353031,0.74990403071,0.70913277053,0.719385796545,0.697620874904,0.709404990403,0.744435917114,0.747216890595,0.714834742506,0.712586339217,0.020759151874,8.35540623238e-06,0.0218679845765,0.0173561752412
3,0.127584791183,0.000624990463257,0.760786120068,0.761976878987,0.1,7,5,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 5, 'NN__alpha': 0.1}",36,0.762087490407,0.76103646833,0.758250191865,0.768714011516,0.762854950115,0.763147792706,0.762854950115,0.765834932821,0.757878554958,0.751151189563,0.0183665565353,1.38139650663e-05,0.00224202080334,0.00599540652106
4,0.12095079422,0.000642585754395,0.758175955781,0.759212447872,0.1,7,6,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 6, 'NN__alpha': 0.1}",41,0.766692248657,0.756429942418,0.750575594781,0.760076775432,0.758250191865,0.764491362764,0.748273215656,0.757197696737,0.767102229055,0.757866462011,0.0170492302852,2.31614293043e-05,0.00784873383947,0.00290610534016
5,0.10758600235,0.000959014892578,0.796100107477,0.796905737977,0.1,7,7,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 7, 'NN__alpha': 0.1}",13,0.796623177283,0.795585412668,0.784343821949,0.797312859885,0.796623177283,0.788291746641,0.795088257866,0.800575815739,0.807840122982,0.80276285495,0.0171910871273,0.000280244366163,0.00744960247405,0.0049776529393
6,0.117842245102,0.000717830657959,0.772915707047,0.774566179038,0.1,7,8,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 8, 'NN__alpha': 0.1}",29,0.781273983116,0.773320537428,0.764389869532,0.775239923225,0.772064466616,0.775047984645,0.772831926324,0.773704414587,0.774019984627,0.775518035303,0.0094285620104,7.20229340666e-06,0.00537669496368,0.000881630218428
7,0.170192241669,0.000840616226196,0.787041302011,0.790495563906,0.1,7,9,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 9, 'NN__alpha': 0.1}",24,0.775134305449,0.769097888676,0.789716039908,0.810172744722,0.798925556408,0.798272552783,0.768227168074,0.779654510557,0.803228285934,0.795280122794,0.0618994615413,0.000231676887023,0.0134612951604,0.014463429383
8,0.155297422409,0.000708150863647,0.790265622601,0.792799092011,0.1,7,10,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 10, 'NN__alpha': 0.1}",20,0.795088257866,0.791170825336,0.781273983116,0.795585412668,0.796623177283,0.790595009597,0.774366845741,0.794817658349,0.803996925442,0.791826554106,0.0113145806031,1.77146127371e-05,0.0108234567579,0.00201460936639
9,0.189493560791,0.000731992721558,0.779517887302,0.783049127733,0.1,7,11,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 11, 'NN__alpha': 0.1}",26,0.796623177283,0.78905950096,0.765924788949,0.789443378119,0.790483499616,0.775623800384,0.764389869532,0.776007677543,0.780169100692,0.785111281658,0.0343924923092,1.90427054943e-05,0.0128618986976,0.00609886891398
10,0.240338945389,0.000737237930298,0.804391217565,0.806732477687,0.1,7,12,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 12, 'NN__alpha': 0.1}",10,0.808135072909,0.808061420345,0.791250959325,0.813819577735,0.794320798158,0.79462571977,0.801995395242,0.807677543186,0.826287471176,0.809478127398,0.043642156981,1.5619164873e-05,0.0124320826452,0.00643425837351
11,0.138193082809,0.000753355026245,0.807615538154,0.809994652824,0.1,7,13,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 13, 'NN__alpha': 0.1}",5,0.808902532617,0.808829174664,0.803530314658,0.822840690979,0.813507290867,0.802687140115,0.803530314658,0.795969289827,0.80860876249,0.819646968534,0.0334195676632,1.24831195912e-05,0.00376175245067,0.0100961060154
12,0.158842992783,0.000784206390381,0.82204821127,0.824043982365,0.1,7,14,"{'NN__hidden_layer_sizes': 7, 'rp__n_components': 14, 'NN__alpha': 0.1}",1,0.818112049117,0.823992322457,0.811204911742,0.824760076775,0.832693783576,0.825527831094,0.832693783576,0.818809980806,0.815526518063,0.827129700691,0.0177646296324,2.5086982505e-05,0.00897014648695,0.00281544656867
