,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.759097190235,0.759097190235,0.759097190235,0.770766159988,0.773222785199,0.773069246123,0.773222785199,0.773222785199,0.785045294027,0.772608628896,0.772915707047,0.772608628896,0.773222785199,0.773376324275
Kmeans,0.786580684784,0.766006448641,0.766313526793,0.793336404115,0.793029325963,0.795178873023,0.794104099493,0.79456471672,0.79456471672,0.79563949025,0.795025333947,0.79563949025,0.797174881007,0.797328420083
