,2,3,4,5,6,7,8,9,10,11,12
GMM,0.528909952607,0.581990521327,0.581990521327,0.618957345972,0.692890995261,0.65971563981,0.700473933649,0.678672985782,0.661611374408,0.672985781991,0.661611374408
Kmeans,0.575355450237,0.61990521327,0.632227488152,0.711848341232,0.719431279621,0.711848341232,0.699526066351,0.691943127962,0.689099526066,0.680568720379,0.688151658768
