,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.000165417653086,0.0253364317229,0.0336191428414,0.038283012781,0.0389957312715,0.0377443891562,0.0357510056283,0.0333215552975,0.0544438573273,0.0315608279408,0.0299348407371,0.0325344316798,0.0324574029365,0.0310084484581
Kmeans,0.063062499913,0.0669860162005,0.0312159850951,0.0549005964655,0.0480647512537,0.0478564211961,0.0336405312885,0.0541875129486,0.0531581967477,0.0448026468982,0.0448192303182,0.042490818667,0.038497702057,0.0449174328558
