,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.759097190235,0.759097190235,0.774144019653,0.760018424689,0.772915707047,0.759097190235,0.759097190235,0.764778136036,0.760171963765,0.765545831414,0.759711346538,0.77138031629,0.772762167972,0.772608628896
Kmeans,0.759097190235,0.759097190235,0.759097190235,0.759097190235,0.765852909565,0.766006448641,0.793950560418,0.793489943191,0.794257638569,0.794104099493,0.793029325963,0.793182865039,0.793336404115,0.793182865039
