,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.0871950107836,0.0785458630824,0.0695712369404,0.0664334739647,0.0638913617292,0.0610820879498,0.0599756567694,0.0570896546019,0.0564444473339,0.05339491023,0.0513449958509,0.0498633947584,0.0491340789661,0.0480766123188
Kmeans,0.082250329633,0.0751961627154,0.0699698020801,0.0670188508617,0.064379996077,0.0618582752699,0.0575509494872,0.0549827043694,0.05241849962,0.0519225254978,0.0500623654051,0.0504986536182,0.0496185710186,0.0487747156793
