,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.0100032806396,0.000293302536011,0.376303317536,0.370142180095,0.1,6,2,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 2, 'NN__alpha': 0.1}",33,0.369668246445,0.375592417062,0.374407582938,0.405213270142,0.374407582938,0.382701421801,0.402843601896,0.342417061611,0.36018957346,0.344786729858,0.00190035763321,2.18724326054e-05,0.0142495700269,0.0237865594148
1,0.0134601593018,0.000282430648804,0.454028436019,0.447867298578,0.1,6,3,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 3, 'NN__alpha': 0.1}",29,0.45971563981,0.432464454976,0.407582938389,0.456161137441,0.454976303318,0.4336492891,0.473933649289,0.457345971564,0.473933649289,0.45971563981,0.00345995256294,6.39317541584e-06,0.0244248317094,0.0121524942227
2,0.0146805286407,0.000286388397217,0.632227488152,0.642180094787,0.1,6,4,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 4, 'NN__alpha': 0.1}",1,0.60663507109,0.649289099526,0.663507109005,0.645734597156,0.654028436019,0.655213270142,0.597156398104,0.637440758294,0.63981042654,0.623222748815,0.00578521107358,1.25167710424e-05,0.026062041867,0.0110894397695
3,0.0085193157196,0.000280475616455,0.521327014218,0.521327014218,0.1,6,5,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 5, 'NN__alpha': 0.1}",9,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.000174821833879,1.47434471452e-06,0.0,0.0
4,0.0183844566345,0.000281572341919,0.571563981043,0.568483412322,0.1,6,6,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 6, 'NN__alpha': 0.1}",5,0.563981042654,0.543838862559,0.630331753555,0.60308056872,0.568720379147,0.588862559242,0.54028436019,0.572274881517,0.554502369668,0.534360189573,0.00322079266174,1.53034272536e-06,0.0309475406963,0.0260706588426
5,0.011225938797,0.000291204452515,0.514691943128,0.522985781991,0.1,6,7,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 7, 'NN__alpha': 0.1}",13,0.488151658768,0.523696682464,0.507109004739,0.547393364929,0.530805687204,0.541469194313,0.554502369668,0.50355450237,0.492890995261,0.498815165877,0.00278479561742,9.50761160383e-06,0.0248261627558,0.0194918717751
6,0.00871663093567,0.000291967391968,0.494786729858,0.486018957346,0.1,6,8,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 8, 'NN__alpha': 0.1}",17,0.492890995261,0.479857819905,0.478672985782,0.49644549763,0.511848341232,0.494075829384,0.497630331754,0.484597156398,0.492890995261,0.475118483412,0.000103302387578,4.57018006497e-06,0.0106397840382,0.00815386281236
7,0.00790176391602,0.00028977394104,0.363033175355,0.364691943128,0.1,6,9,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 9, 'NN__alpha': 0.1}",37,0.374407582938,0.364928909953,0.36018957346,0.382701421801,0.341232227488,0.370853080569,0.379146919431,0.361374407583,0.36018957346,0.343601895735,0.00153310019634,7.32531142032e-07,0.0132701421801,0.0127918195036
8,0.00790243148804,0.00029411315918,0.494786729858,0.494075829384,0.1,6,10,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 10, 'NN__alpha': 0.1}",17,0.497630331754,0.498815165877,0.535545023697,0.491706161137,0.464454976303,0.491706161137,0.497630331754,0.502369668246,0.478672985782,0.485781990521,0.00208393274975,1.16410785825e-06,0.0239043037212,0.00585264883186
9,0.0113215446472,0.000294637680054,0.458767772512,0.460663507109,0.1,6,11,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 11, 'NN__alpha': 0.1}",25,0.45971563981,0.45971563981,0.440758293839,0.444312796209,0.454976303318,0.478672985782,0.502369668246,0.470379146919,0.436018957346,0.450236966825,0.00382791524813,1.05982354979e-06,0.023487225959,0.0126150063073
10,0.00988821983337,0.000274705886841,0.376303317536,0.370142180095,0.01,6,2,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 2, 'NN__alpha': 0.01}",33,0.369668246445,0.375592417062,0.374407582938,0.405213270142,0.374407582938,0.382701421801,0.402843601896,0.342417061611,0.36018957346,0.344786729858,0.00162543908471,4.21239143855e-06,0.0142495700269,0.0237865594148
11,0.0131061553955,0.0002769947052,0.454028436019,0.447867298578,0.01,6,3,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 3, 'NN__alpha': 0.01}",29,0.45971563981,0.432464454976,0.407582938389,0.456161137441,0.454976303318,0.4336492891,0.473933649289,0.457345971564,0.473933649289,0.45971563981,0.00334147481832,2.78613303337e-06,0.0244248317094,0.0121524942227
12,0.0146110057831,0.000279951095581,0.632227488152,0.642180094787,0.01,6,4,"{'NN__hidden_layer_sizes': 6, 'pca__n_components': 4, 'NN__alpha': 0.01}",1,0.60663507109,0.649289099526,0.663507109005,0.645734597156,0.654028436019,0.655213270142,0.597156398104,0.637440758294,0.63981042654,0.623222748815,0.00584196244649,4.61917153866e-06,0.026062041867,0.0110894397695
