,2,3,4,5,6,7,8,9,10,11,12
GMM,0.000454642197118,0.0174676316257,0.0226067567987,0.0308860226444,0.0527929272863,0.0386488314097,0.0508102287091,0.0451525606114,0.0431962950457,0.0420736211372,0.0380336566354
Kmeans,0.0195845833359,0.0407170984681,0.0450303334668,0.0740394041267,0.0709287440076,0.0639945525377,0.0557166953002,0.0548161208877,0.0514028539406,0.0480246233255,0.0491035025293
