,2,3,4,5,6,7,8,9,10,11,12
GMM,0.694786729858,0.700473933649,0.713744075829,0.724170616114,0.719431279621,0.716587677725,0.730805687204,0.721327014218,0.727962085308,0.727014218009,0.723222748815
Kmeans,0.703317535545,0.716587677725,0.670142180095,0.720379146919,0.732701421801,0.718483412322,0.713744075829,0.722274881517,0.734597156398,0.732701421801,0.745023696682
