,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,3.56349210475e-05,0.0114714970487,0.0402389793058,0.0274105128905,0.0343701588466,0.0232329392394,0.0403790823028,0.046551880847,0.0427661994397,0.0391626196266,0.039277217071,0.0282787050626,0.0289589193506,0.0326623737036
Kmeans,0.0289937017242,0.0302524756771,0.020533070148,0.0244572376974,0.0440479012592,0.0452924632456,0.0548249120649,0.051327512986,0.0457636698604,0.0462900066152,0.045372479477,0.0463605482527,0.0427261455508,0.0424450583579
