,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.00698056221008,0.000405073165894,0.618009478673,0.618483412322,0.1,6,2,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 2, 'NN__alpha': 0.1}",1,0.611374407583,0.620853080569,0.663507109005,0.60663507109,0.592417061611,0.623222748815,0.611374407583,0.620853080569,0.611374407583,0.620853080569,0.000644954058344,2.50994868982e-05,0.0239043037212,0.0059948391662
1,0.00681624412537,0.000407648086548,0.441706161137,0.440995260664,0.1,6,3,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 3, 'NN__alpha': 0.1}",33,0.421800947867,0.445497630332,0.436018957346,0.441943127962,0.436018957346,0.441943127962,0.469194312796,0.436018957346,0.445497630332,0.439573459716,0.000135243291527,2.85734098658e-05,0.0156899955993,0.00312580709912
2,0.0133852481842,0.000399923324585,0.447393364929,0.468957345972,0.1,6,4,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 4, 'NN__alpha': 0.1}",29,0.45971563981,0.446682464455,0.39336492891,0.468009478673,0.440758293839,0.456161137441,0.483412322275,0.445497630332,0.45971563981,0.528436018957,0.00929828366173,2.05994756131e-05,0.0302130378209,0.0308184443144
3,0.00698080062866,0.000400829315186,0.521327014218,0.521327014218,0.1,6,5,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 5, 'NN__alpha': 0.1}",13,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.521327014218,0.000264112375487,9.43896715672e-06,0.0,0.0
4,0.00681929588318,0.000396680831909,0.452132701422,0.453791469194,0.1,6,6,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 6, 'NN__alpha': 0.1}",25,0.454976303318,0.452606635071,0.421800947867,0.460900473934,0.45971563981,0.452606635071,0.469194312796,0.451421800948,0.454976303318,0.451421800948,4.85375726455e-05,6.73235979897e-06,0.0160298905453,0.0035937798313
5,0.00826859474182,0.000410175323486,0.454976303318,0.455687203791,0.1,6,7,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 7, 'NN__alpha': 0.1}",21,0.483412322275,0.446682464455,0.450236966825,0.454976303318,0.464454976303,0.460900473934,0.417061611374,0.46327014218,0.45971563981,0.452606635071,0.00263684581814,2.75464166837e-05,0.0218215439492,0.00592890805839
6,0.00819458961487,0.000396776199341,0.59336492891,0.596208530806,0.1,6,8,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 8, 'NN__alpha': 0.1}",5,0.611374407583,0.587677725118,0.592417061611,0.593601895735,0.563981042654,0.601895734597,0.597156398104,0.592417061611,0.601895734597,0.605450236967,0.00256726694662,2.25378080332e-06,0.0159737436458,0.00650688635912
7,0.00776700973511,0.0003990650177,0.436966824645,0.445023696682,0.1,6,9,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 9, 'NN__alpha': 0.1}",37,0.421800947867,0.445497630332,0.421800947867,0.443127962085,0.450236966825,0.437203791469,0.454976303318,0.45971563981,0.436018957346,0.439573459716,0.00152631860895,5.14542425545e-06,0.0138661031643,0.0078807057575
8,0.00831394195557,0.0004065990448,0.541232227488,0.540047393365,0.1,6,10,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 10, 'NN__alpha': 0.1}",9,0.526066350711,0.542654028436,0.507109004739,0.549763033175,0.559241706161,0.537914691943,0.582938388626,0.530805687204,0.530805687204,0.539099526066,0.000672058820946,5.51896526193e-06,0.0267090100542,0.00619748664958
9,0.00868277549744,0.000404453277588,0.470142180095,0.473222748815,0.1,6,11,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 11, 'NN__alpha': 0.1}",17,0.483412322275,0.46327014218,0.507109004739,0.454976303318,0.431279620853,0.489336492891,0.431279620853,0.488151658768,0.497630331754,0.470379146919,0.00133979533319,3.62082395679e-06,0.0326154512495,0.0135838015621
