,2,3,4,5,6,7,8,9,10,11,12
GMM,0.0104606449423,0.0287641794004,0.00753926371451,0.0687099941877,0.0514624305301,0.0583903208308,0.0505687098651,0.0498274352326,0.0447407549419,0.0449200663351,0.0444430927001
Kmeans,0.0938292956066,0.0604982650549,0.0552437001463,0.0725610573806,0.0700129028322,0.0654572775723,0.0628421563846,0.0639414349663,0.053888414794,0.0543964953228,0.0574070638885
