,2,3,4,5,6,7,8,9,10,11,12
GMM,0.0138262176034,0.0157300991563,0.00903488496752,0.0600122818387,0.0577545802257,0.0525741142676,0.0468907058354,0.0436965282762,0.0507821321453,0.0465293075446,0.0433368026874
Kmeans,0.09588717663,0.0968907631597,0.0557029053109,0.0850140627619,0.0679595573805,0.0547972672514,0.0522407523951,0.0555310398659,0.0529055496113,0.0461841151985,0.0542249136274
