,2,3,4,5,6,7,8,9,10,11,12
GMM,0.547867298578,0.570616113744,0.596208530806,0.597156398104,0.598104265403,0.631279620853,0.595260663507,0.622748815166,0.616113744076,0.627488151659,0.627488151659
Kmeans,0.584834123223,0.563981042654,0.551658767773,0.608530805687,0.610426540284,0.61327014218,0.616113744076,0.618957345972,0.648341232227,0.650236966825,0.637914691943
