,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.660992002487,0.120127391815,0.771073238139,0.770727495828,0.1,7,2,"{'NN__hidden_layer_sizes': 7, 'filter__n': 2, 'NN__alpha': 0.1}",38,0.774366845741,0.769865642994,0.791250959325,0.765642994242,0.773599386032,0.770057581574,0.759785111282,0.773704414587,0.756341275942,0.774366845741,0.0176524281729,0.0133772306557,0.0123993958413,0.00313530364975
1,0.671827363968,0.121715593338,0.745432212498,0.745661672532,0.1,7,3,"{'NN__hidden_layer_sizes': 7, 'filter__n': 3, 'NN__alpha': 0.1}",49,0.742133537989,0.743761996161,0.729854182655,0.73358925144,0.749040675365,0.748368522073,0.752110514198,0.745873320537,0.754035357417,0.756715272448,0.025561023637,0.000727360317615,0.008777194664,0.00746868156732
2,0.736251306534,0.122751760483,0.745892829725,0.747467235657,0.1,7,4,"{'NN__hidden_layer_sizes': 7, 'filter__n': 4, 'NN__alpha': 0.1}",48,0.757482732157,0.758157389635,0.758250191865,0.757965451056,0.738296239447,0.741458733205,0.736761320031,0.740499040307,0.738662567256,0.739255564083,0.0380312828906,0.000862743585306,0.00980272248925,0.00867849430286
3,0.793613195419,0.119754981995,0.783049286043,0.786464028825,0.1,7,5,"{'NN__hidden_layer_sizes': 7, 'filter__n': 5, 'NN__alpha': 0.1}",33,0.796623177283,0.800959692898,0.796623177283,0.811516314779,0.737528779739,0.739923224568,0.774366845741,0.773896353167,0.810146041507,0.806024558711,0.0645500060899,0.00784159929043,0.0254955180669,0.026624607303
4,0.701456022263,0.121475410461,0.809304467987,0.811262198706,0.1,7,6,"{'NN__hidden_layer_sizes': 7, 'filter__n': 6, 'NN__alpha': 0.1}",15,0.810437452034,0.809980806142,0.801227935533,0.809788867562,0.805065234075,0.817082533589,0.824251726784,0.809596928983,0.805534204458,0.809861857252,0.0291139378309,0.00104317842195,0.00802742370748,0.00291283535932
5,0.674586820602,0.119921159744,0.776447105788,0.777557872502,0.1,7,7,"{'NN__hidden_layer_sizes': 7, 'filter__n': 7, 'NN__alpha': 0.1}",37,0.804297774367,0.809788867562,0.755180353031,0.756238003839,0.75594781274,0.756429942418,0.757482732157,0.756621880998,0.809377401998,0.80871066769,0.0483049302958,0.0072875170457,0.0248656066451,0.0258788549217
6,0.793339967728,0.123573064804,0.805158912943,0.807729998542,0.1,7,8,"{'NN__hidden_layer_sizes': 7, 'filter__n': 8, 'NN__alpha': 0.1}",26,0.798925556408,0.779462571977,0.801995395242,0.821305182342,0.788181120491,0.798848368522,0.831926323868,0.82226487524,0.80476556495,0.816768994628,0.0499502529205,0.000717454851562,0.0145195066923,0.0164631859765
7,0.761407089233,0.122242641449,0.814831874712,0.816559129014,0.1,7,9,"{'NN__hidden_layer_sizes': 7, 'filter__n': 9, 'NN__alpha': 0.1}",5,0.817344589409,0.814011516315,0.810437452034,0.829750479846,0.814274750576,0.810172744722,0.813507290867,0.811516314779,0.818601076095,0.817344589409,0.0937794987729,0.00452704404589,0.00289439205838,0.0070332765482
8,0.851027917862,0.121958827972,0.807922616306,0.813333721237,0.1,7,10,"{'NN__hidden_layer_sizes': 7, 'filter__n': 10, 'NN__alpha': 0.1}",22,0.797390636992,0.790978886756,0.786646201074,0.820729366603,0.811204911742,0.818426103647,0.814274750576,0.808253358925,0.830130668716,0.828280890253,0.0358710851002,0.00110917750937,0.0148829571534,0.0128809510244
9,0.87187204361,0.120671749115,0.809304467987,0.813987476118,0.1,7,11,"{'NN__hidden_layer_sizes': 7, 'filter__n': 11, 'NN__alpha': 0.1}",15,0.816577129701,0.808637236084,0.796623177283,0.823224568138,0.80276285495,0.811708253359,0.81197237145,0.813243761996,0.818601076095,0.813123561013,0.0407257692987,0.00299165828761,0.00836682575939,0.00490801902595
10,0.830690193176,0.122476053238,0.807154920927,0.81087757029,0.1,7,12,"{'NN__hidden_layer_sizes': 7, 'filter__n': 12, 'NN__alpha': 0.1}",23,0.819646968534,0.806142034549,0.787413660783,0.814971209213,0.810437452034,0.81094049904,0.795088257866,0.802687140115,0.823212913144,0.819646968534,0.0397867749492,0.00224471751084,0.0138557278417,0.00605264620523
11,0.791491365433,0.122210025787,0.818670351604,0.820167972036,0.1,7,13,"{'NN__hidden_layer_sizes': 7, 'filter__n': 13, 'NN__alpha': 0.1}",1,0.820414428243,0.816122840691,0.801227935533,0.823416506718,0.826554105909,0.826295585413,0.822716807368,0.822840690979,0.822444273636,0.812164236378,0.0485876787375,0.000563121285627,0.008945954774,0.00520897152822
12,0.752169370651,0.123546791077,0.809611546138,0.813948263494,0.1,7,14,"{'NN__hidden_layer_sizes': 7, 'filter__n': 14, 'NN__alpha': 0.1}",14,0.820414428243,0.825143953935,0.795855717575,0.820729366603,0.805832693784,0.801151631478,0.795088257866,0.798848368522,0.830899308224,0.82386799693,0.0468218136563,0.00239493281707,0.0140278721756,0.0115020743727
13,0.679267406464,0.119312620163,0.771073238139,0.770727495828,0.01,7,2,"{'NN__hidden_layer_sizes': 7, 'filter__n': 2, 'NN__alpha': 0.01}",38,0.774366845741,0.769865642994,0.791250959325,0.765642994242,0.773599386032,0.770057581574,0.759785111282,0.773704414587,0.756341275942,0.774366845741,0.0158755453969,0.011380610101,0.0123993958413,0.00313530364975
14,0.677891588211,0.122238731384,0.745432212498,0.745661657801,0.01,7,3,"{'NN__hidden_layer_sizes': 7, 'filter__n': 3, 'NN__alpha': 0.01}",49,0.742133537989,0.743570057582,0.729854182655,0.733781190019,0.749040675365,0.748176583493,0.752110514198,0.745873320537,0.754035357417,0.756907137375,0.0294005941374,0.00144381704629,0.008777194664,0.00746124345401
15,0.755515384674,0.122389221191,0.746353446952,0.747774381576,0.01,7,4,"{'NN__hidden_layer_sizes': 7, 'filter__n': 4, 'NN__alpha': 0.01}",47,0.759017651573,0.759117082534,0.759017651573,0.759117082534,0.738296239447,0.741266794626,0.736761320031,0.740690978887,0.738662567256,0.738679969302,0.025937213374,0.00211990422314,0.0103625799293,0.00930102517163
16,0.770410346985,0.123478317261,0.779210809151,0.781976731682,0.01,7,5,"{'NN__hidden_layer_sizes': 7, 'filter__n': 5, 'NN__alpha': 0.01}",34,0.785111281658,0.793474088292,0.797390636992,0.811516314779,0.737528779739,0.739923224568,0.823484267076,0.811900191939,0.752498078401,0.753069838833,0.085060883698,0.00445979364545,0.0309088772975,0.0300143151414
17,0.711936759949,0.123510837555,0.808997389836,0.811108544728,0.01,7,6,"{'NN__hidden_layer_sizes': 7, 'filter__n': 6, 'NN__alpha': 0.01}",17,0.811204911742,0.809788867562,0.801227935533,0.809980806142,0.805065234075,0.819001919386,0.821181887951,0.80556621881,0.806302843966,0.811204911742,0.00753044972624,0.00200844221418,0.00687725884368,0.00438281573446
18,0.67898235321,0.121772432327,0.764931675111,0.765891998827,0.01,7,7,"{'NN__hidden_layer_sizes': 7, 'filter__n': 7, 'NN__alpha': 0.01}",43,0.798925556408,0.803454894434,0.755180353031,0.756238003839,0.75594781274,0.756429942418,0.757482732157,0.756621880998,0.75710991545,0.756715272448,0.0672478339177,0.00944813447835,0.017019984932,0.0187821652036
19,0.767498445511,0.121701002121,0.805005373868,0.807960265915,0.01,7,8,"{'NN__hidden_layer_sizes': 7, 'filter__n': 8, 'NN__alpha': 0.01}",29,0.797390636992,0.779078694818,0.80276285495,0.821305182342,0.7889485802,0.799616122841,0.831926323868,0.82226487524,0.803996925442,0.817536454336,0.0705701825852,0.000426133524107,0.014470024684,0.0166023004415
20,0.773686075211,0.122990179062,0.813910640258,0.818593663228,0.01,7,9,"{'NN__hidden_layer_sizes': 7, 'filter__n': 9, 'NN__alpha': 0.01}",6,0.818879508826,0.813243761996,0.811204911742,0.829750479846,0.821949347659,0.823032629559,0.801227935533,0.809404990403,0.816295157571,0.817536454336,0.060054327576,0.00169580218856,0.00725590026691,0.00718818226336
21,0.852046394348,0.12295999527,0.810072163366,0.815215485304,0.01,7,10,"{'NN__hidden_layer_sizes': 7, 'filter__n': 10, 'NN__alpha': 0.01}",13,0.795855717575,0.788099808061,0.786646201074,0.821689059501,0.824251726784,0.835700575816,0.819646968534,0.812284069098,0.823981552652,0.818303914045,0.0686605868435,0.00123375481624,0.0157300597148,0.0155880572333
22,0.88314704895,0.1191157341,0.810379241517,0.81502369403,0.01,7,11,"{'NN__hidden_layer_sizes': 7, 'filter__n': 11, 'NN__alpha': 0.01}",12,0.817344589409,0.809213051823,0.797390636992,0.82245681382,0.806600153492,0.814587332054,0.810437452034,0.812476007678,0.820138355111,0.816385264774,0.0365341633268,0.00710695160907,0.00808330646335,0.00441700860479
23,0.814538621902,0.121824645996,0.802548748657,0.807884506889,0.01,7,12,"{'NN__hidden_layer_sizes': 7, 'filter__n': 12, 'NN__alpha': 0.01}",32,0.823484267076,0.809788867562,0.785878741366,0.811708253359,0.810437452034,0.810748560461,0.795855717575,0.802879078695,0.797079169869,0.804297774367,0.0434680043803,0.000920729097796,0.0130640400871,0.00358801870381
