,2,3,4,5,6,7,8,9,10,11,12
GMM,0.556398104265,0.583886255924,0.561137440758,0.695734597156,0.654028436019,0.686255924171,0.699526066351,0.703317535545,0.687203791469,0.690995260664,0.687203791469
Kmeans,0.667298578199,0.651184834123,0.651184834123,0.709004739336,0.709004739336,0.707109004739,0.717535545024,0.725118483412,0.699526066351,0.701421800948,0.709952606635
