,2,3,4,5,6,7,8,9,10,11,12,13,14
GMM,0.774309109519,0.774309109519,0.77625383828,0.775025588536,0.773490276356,0.773490276356,0.775025588536,0.774923234391,0.774923234391,0.778096212897,0.779222108495,0.77911975435,0.778710337769
Kmeans,0.760593654043,0.792118730809,0.766120777892,0.798362333675,0.79846468782,0.797236438076,0.797031729785,0.797543500512,0.798874104401,0.798567041965,0.799078812692,0.799488229273,0.799795291709
