,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GMM,0.0608318305472,0.0713636603519,0.0636573086207,0.0606200655299,0.0344180866233,0.0527158040711,0.0480525681917,0.0486746811637,0.0456730152237,0.048572021006,0.0487394318603,0.0460438243355,0.0458311875424,0.0441925222423
Kmeans,0.0853330684861,0.100831256519,0.0938892555169,0.0743354373576,0.0773864343763,0.0746167284117,0.0473088285859,0.0587991776246,0.0551128052933,0.0518893445062,0.0518860622305,0.0520453344678,0.0500693997647,0.0484414135587
