,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.09212808609,0.00134711265564,0.803684749232,0.802558829434,0.1,7,2,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 2, 'NN__alpha': 0.1}",48,0.805115089514,0.803582853487,0.806550665302,0.802968270215,0.816786079836,0.797594677584,0.797850562948,0.80411975435,0.792114695341,0.804528591531,0.800159584936,3.90975648549e-05,0.00836349958734,0.00253675067411
1,0.813084840775,0.00140900611877,0.805527123849,0.806294755768,0.1,7,3,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 3, 'NN__alpha': 0.1}",43,0.808184143223,0.808061420345,0.809621289662,0.80488741044,0.812180143296,0.804375639713,0.800409416581,0.805143295803,0.797235023041,0.809006012537,0.36990949607,0.000243441476579,0.00570969177907,0.00186876988141
2,0.592659854889,0.00120635032654,0.807267144319,0.807957977895,0.1,7,4,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 4, 'NN__alpha': 0.1}",40,0.80716112532,0.808061420345,0.800921187308,0.807062436029,0.819856704197,0.803991811668,0.808085977482,0.810388945752,0.800307219662,0.810285275681,0.156367175503,3.32223778541e-05,0.00704081930741,0.00236089346736
3,0.669016742706,0.00131425857544,0.808188331627,0.808776797962,0.1,7,5,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 5, 'NN__alpha': 0.1}",27,0.806649616368,0.807805502239,0.807062436029,0.808341862845,0.819856704197,0.807062436029,0.807574206755,0.810133060389,0.799795186892,0.81054112831,0.149450883105,7.351316675e-05,0.00648958229677,0.0013434232485
4,1.93949151039,0.00130176544189,0.807369498465,0.811412446679,0.1,7,6,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 6, 'NN__alpha': 0.1}",37,0.805626598465,0.809724888036,0.806550665302,0.808213920164,0.820368474923,0.8170419652,0.807574206755,0.810772773797,0.796722990271,0.811308686197,2.45605628834,5.74122631569e-05,0.00756326868051,0.00300632175423
5,1.33974995613,0.00139217376709,0.809928352098,0.813178268519,0.1,7,7,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 7, 'NN__alpha': 0.1}",26,0.809207161125,0.818682021753,0.811156601842,0.819089048106,0.817297850563,0.806550665302,0.814227226203,0.809621289662,0.797747055812,0.811948317769,0.709585002584,4.2201408538e-05,0.0066802222548,0.00496625848764
6,1.01167516708,0.00145063400269,0.814636642784,0.815583486183,0.1,7,8,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 8, 'NN__alpha': 0.1}",19,0.809207161125,0.8185540627,0.811156601842,0.814099283521,0.820368474923,0.815506653019,0.822927328557,0.813843398158,0.809523809524,0.815914033517,0.554008347355,9.03402698069e-05,0.00581931436917,0.00168346390492
7,2.57594823837,0.00152235031128,0.82374616172,0.823899721294,0.1,7,9,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 9, 'NN__alpha': 0.1}",7,0.823017902813,0.83134996801,0.814227226203,0.815634595701,0.831627430911,0.828428863869,0.822927328557,0.813843398158,0.826932923707,0.830241780734,1.61821054404,3.98948879643e-05,0.0057284537591,0.00755887508338
8,0.300287246704,0.00147771835327,0.783009211873,0.782420677243,0.1,7,10,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 10, 'NN__alpha': 0.1}",50,0.760613810742,0.760588611644,0.814227226203,0.815506653019,0.818833162743,0.814866939611,0.760491299898,0.760619242579,0.760880696365,0.760521939363,0.257313683365,8.00483056317e-05,0.0274087851101,0.026754207509
9,3.13377666473,0.00158801078796,0.819959058342,0.820956980602,0.1,7,11,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 11, 'NN__alpha': 0.1}",15,0.809207161125,0.817402431222,0.811156601842,0.816786079836,0.824462640737,0.818449334698,0.843398157625,0.833546571136,0.811571940604,0.81860048612,3.21228997182,5.41666023761e-05,0.0129083466815,0.00633040881039
10,2.15611038208,0.0016294002533,0.818628454452,0.821391923526,0.1,7,12,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 12, 'NN__alpha': 0.1}",17,0.808695652174,0.817530390275,0.811668372569,0.816914022518,0.840839303992,0.836361310133,0.821392016377,0.814994882293,0.810547875064,0.821159012409,1.28772183513,3.62328472828e-05,0.0119446661827,0.00774625013805
11,5.77604885101,0.00172438621521,0.837052200614,0.83935510567,0.1,7,13,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 13, 'NN__alpha': 0.1}",1,0.834782608696,0.844401791427,0.831627430911,0.843909928352,0.825997952917,0.821392016377,0.849539406346,0.840199590583,0.84331797235,0.846872201612,3.07600775035,7.88049831233e-05,0.00838985473634,0.00923155360621
12,0.813627386093,0.00177335739136,0.821801432958,0.822210759982,0.1,7,14,"{'NN__hidden_layer_sizes': 7, 'ica__n_components': 14, 'NN__alpha': 0.1}",10,0.827109974425,0.82060140755,0.818833162743,0.821519959058,0.82548618219,0.821264073695,0.82088024565,0.823567041965,0.816692268305,0.824101317641,0.156366768735,0.000130200645815,0.00393755837939,0.00136946304616
