,2,3,4,5,6,7,8,9,10,11,12
GMM,0.000451939008962,0.0750072729406,0.0446649232753,0.0562134343702,0.055069238288,0.0540667782249,0.0383300950312,0.0407411594378,0.0373392853968,0.0376955598409,0.0340665830106
Kmeans,0.0195845833359,0.0427888360634,0.0456303831146,0.0368029023503,0.0706673105486,0.0618438218004,0.0566316352327,0.0543322395179,0.0518902049305,0.0485696393508,0.0465208525584
