,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
12,0.25745382309,0.000744152069092,0.693558474046,0.720764635457,0.01,6,4,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 4, 'NN__alpha': 0.01}",28,0.7125,0.725566849101,0.690625,0.717748240813,0.675,0.714620797498,0.665625,0.735731039875,0.724137931034,0.71015625,0.0730302054116,1.4255277924e-05,0.0220262557472,0.00901596074303
13,0.254414796829,0.000744342803955,0.679174484053,0.70372092455,0.01,6,5,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 5, 'NN__alpha': 0.01}",30,0.7,0.703674745895,0.675,0.70680218921,0.675,0.702111024238,0.675,0.701329163409,0.670846394984,0.7046875,0.151368066288,1.32583026246e-05,0.0105401001925,0.00193612462653
14,0.354704999924,0.000771379470825,0.712945590994,0.735305170055,0.01,6,6,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 6, 'NN__alpha': 0.01}",21,0.734375,0.730258014073,0.7,0.728694292416,0.690625,0.75136825645,0.725,0.742767787334,0.71473354232,0.7234375,0.077210993246,2.6245803325e-05,0.0159643896112,0.010234573566
15,0.387562561035,0.000763988494873,0.731707317073,0.761881963448,0.01,6,7,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 7, 'NN__alpha': 0.01}",18,0.790625,0.739640344019,0.725,0.764659890539,0.725,0.771696637998,0.7125,0.768569194683,0.705329153605,0.76484375,0.155346343358,1.9191496083e-05,0.0304194523352,0.0114212572991
16,0.616980409622,0.000779914855957,0.739212007505,0.772201060399,0.01,6,8,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 8, 'NN__alpha': 0.01}",8,0.771875,0.762314308053,0.734375,0.770132916341,0.725,0.778733385457,0.725,0.775605942142,0.739811912226,0.77421875,0.200498255056,1.89175189369e-05,0.017294643669,0.00566322617371
17,0.551447057724,0.000768566131592,0.737961225766,0.775172620211,0.01,6,9,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 9, 'NN__alpha': 0.01}",10,0.7625,0.761532447224,0.734375,0.788897576231,0.715625,0.776387802971,0.734375,0.777951524629,0.742946708464,0.77109375,0.279845969377,1.57656527631e-05,0.0151807640937,0.00894723306915
18,1.24533801079,0.000784063339233,0.744840525328,0.785176651681,0.01,6,10,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 10, 'NN__alpha': 0.01}",2,0.7625,0.760750586396,0.740625,0.786551993745,0.728125,0.798279906177,0.740625,0.784988272088,0.752351097179,0.7953125,0.510887036364,1.06267309012e-05,0.0116915928712,0.0132135568074
19,0.693154811859,0.000772857666016,0.73483427142,0.786898211493,0.01,6,11,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 11, 'NN__alpha': 0.01}",14,0.75,0.768569194683,0.740625,0.786551993745,0.70625,0.795152462862,0.73125,0.798279906177,0.746081504702,0.7859375,0.275448166453,7.665963746e-06,0.0156224650436,0.0103409025722
20,0.287123823166,0.00075159072876,0.650406504065,0.668857505864,0.001,6,2,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 2, 'NN__alpha': 0.001}",36,0.678125,0.65598123534,0.653125,0.680218921032,0.6,0.677873338546,0.64375,0.673964034402,0.677115987461,0.65625,0.108539698119,1.14873228509e-05,0.0285466063288,0.0105942548014
21,0.311720180511,0.000764417648315,0.647904940588,0.664790852228,0.001,6,3,"{'NN__hidden_layer_sizes': 6, 'rp__n_components': 3, 'NN__alpha': 0.001}",38,0.675,0.658326817826,0.65625,0.660672400313,0.615625,0.673182173573,0.65,0.669272869429,0.64263322884,0.6625,0.0773409825378,3.63356172202e-05,0.0193857917061,0.005558707457
