,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
24,0.415418243408,0.00467319488525,0.732332707942,0.731864005082,0.001,6,6,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 6, 'NN__alpha': 0.001}",21,0.771875,0.709929632525,0.728125,0.728694292416,0.75,0.75136825645,0.675,0.739640344019,0.736677115987,0.7296875,0.319261956547,0.00819745951438,0.0322568961985,0.0136878648511
25,0.349005031586,0.000569915771484,0.735459662289,0.734364615911,0.001,6,7,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 7, 'NN__alpha': 0.001}",17,0.78125,0.731821735731,0.746875,0.725566849101,0.703125,0.737294761532,0.7125,0.73885848319,0.733542319749,0.73828125,0.142196205643,1.21351075248e-05,0.0275890730916,0.00505939837385
26,0.155641555786,0.000585412979126,0.740462789243,0.742335198397,0.001,6,8,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 8, 'NN__alpha': 0.001}",11,0.76875,0.720093823299,0.753125,0.741985926505,0.715625,0.744331508991,0.70625,0.73885848319,0.758620689655,0.76640625,0.205086206386,1.93848234054e-05,0.0248134305726,0.0147667808745
27,0.416115808487,0.000594186782837,0.742338961851,0.758756963448,0.001,6,9,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 9, 'NN__alpha': 0.001}",9,0.7625,0.765441751368,0.759375,0.774824081314,0.728125,0.752150117279,0.71875,0.752150117279,0.742946708464,0.74921875,0.436619473178,1.05556712678e-05,0.0170672104909,0.00980935282699
28,0.344092082977,0.00059871673584,0.74296435272,0.754847292807,0.001,6,10,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 10, 'NN__alpha': 0.001}",8,0.759375,0.752931978108,0.765625,0.753713838937,0.721875,0.75136825645,0.721875,0.764659890539,0.746081504702,0.7515625,0.114090976995,1.25167710424e-05,0.0183470655358,0.00498264548384
29,0.674613237381,0.000622034072876,0.754221388368,0.767042611415,0.001,6,11,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 11, 'NN__alpha': 0.001}",1,0.7875,0.765441751368,0.775,0.769351055512,0.753125,0.777951524629,0.71875,0.759968725567,0.736677115987,0.7625,0.400012989302,1.44088480819e-05,0.0249295804411,0.00628603585738
30,0.0491310119629,0.000529050827026,0.651031894934,0.64696735731,0.0001,6,2,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 2, 'NN__alpha': 0.0001}",39,0.665625,0.633307271306,0.64375,0.639562157936,0.65,0.673964034402,0.653125,0.644253322909,0.64263322884,0.64375,0.0233684710157,2.5591544204e-05,0.00826996364422,0.0140568337275
31,0.134063005447,0.000549840927124,0.71669793621,0.723889513292,0.0001,6,3,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 3, 'NN__alpha': 0.0001}",34,0.75625,0.711493354183,0.728125,0.721657544957,0.7,0.723221266615,0.68125,0.736512900704,0.717868338558,0.7265625,0.119564441047,5.13657875423e-06,0.0254311125206,0.00806954477791
32,0.201479148865,0.000551557540894,0.719824890557,0.726390857115,0.0001,6,4,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 4, 'NN__alpha': 0.0001}",27,0.778125,0.715402658327,0.734375,0.722439405786,0.6875,0.72634870993,0.678125,0.737294761532,0.721003134796,0.73046875,0.0986002638965,1.45857620015e-05,0.0357764493663,0.00737401652463
33,0.135380363464,0.000579071044922,0.732958098812,0.727642567435,0.0001,6,5,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 5, 'NN__alpha': 0.0001}",20,0.78125,0.716184519156,0.73125,0.724003127443,0.75,0.733385457389,0.671875,0.73885848319,0.730407523511,0.72578125,0.104554143427,2.82057945812e-05,0.0356849021201,0.00783293620122
34,0.262502002716,0.000570201873779,0.719824890557,0.729205678264,0.0001,6,6,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 6, 'NN__alpha': 0.0001}",27,0.76875,0.709929632525,0.728125,0.727130570758,0.690625,0.739640344019,0.678125,0.739640344019,0.733542319749,0.7296875,0.150537310321,1.35161256753e-05,0.0323880550588,0.010898336217
35,0.260739850998,0.000577354431152,0.73483427142,0.73561522674,0.0001,6,7,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 7, 'NN__alpha': 0.0001}",19,0.778125,0.731821735731,0.73125,0.727912431587,0.703125,0.738076622361,0.7125,0.739640344019,0.74921630094,0.740625,0.15874659803,3.13915341203e-05,0.0268316154736,0.00492100584901
36,0.137539815903,0.000583410263062,0.739212007505,0.741085198397,0.0001,6,8,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 8, 'NN__alpha': 0.0001}",12,0.76875,0.720093823299,0.753125,0.741985926505,0.715625,0.744331508991,0.70625,0.73885848319,0.752351097179,0.76015625,0.168136134294,1.61019937308e-05,0.0240116770157,0.0128113304691
37,0.280835866928,0.000473356246948,0.737961225766,0.755785892299,0.0001,6,9,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 9, 'NN__alpha': 0.0001}",14,0.75625,0.762314308053,0.746875,0.756059421423,0.725,0.752931978108,0.71875,0.758405003909,0.742946708464,0.74921875,0.236966784913,7.97765239124e-05,0.0139741676701,0.00449058927656
38,0.569363689423,0.000474548339844,0.746716697936,0.758909670641,0.0001,6,10,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 10, 'NN__alpha': 0.0001}",6,0.78125,0.758405003909,0.76875,0.754495699765,0.721875,0.750586395622,0.71875,0.758405003909,0.742946708464,0.77265625,0.513353165351,9.41381622526e-05,0.0248731311204,0.0074597301162
39,0.556678056717,0.000495624542236,0.741088180113,0.761098880962,0.0001,6,11,"{'NN__hidden_layer_sizes': 6, 'ica__n_components': 11, 'NN__alpha': 0.0001}",10,0.765625,0.753713838937,0.7625,0.770132916341,0.721875,0.75136825645,0.725,0.757623143081,0.730407523511,0.77265625,0.394134358881,8.01393472774e-05,0.018991284408,0.00867745616216
