0,0.159600311203
1,0.135095621154
2,0.130665758058
3,0.115356591162
4,0.092044499622
5,0.0856124319204
6,0.0717670771357
7,0.0697277607225
8,0.0404892405745
9,0.0357424497822
10,0.0194599929062
11,0.0166198195136
12,0.0144853368585
13,0.0133331093879
