,2,3,4,5,6,7,8,9,10,11,12
GMM,0.6110068793,0.596622889306,0.631644777986,0.675422138837,0.682926829268,0.657911194497,0.671669793621,0.674171357098,0.687304565353,0.697936210131,0.679174484053
Kmeans,0.586616635397,0.611632270169,0.617260787992,0.697310819262,0.694183864916,0.698561601001,0.691056910569,0.697936210131,0.692933083177,0.686053783615,0.694183864916
