0,0.191781814247
1,0.127259059745
2,0.11388067192
3,0.104314729491
4,0.0862364719797
5,0.0693486077066
6,0.0660829829178
7,0.0647390413105
8,0.0621088728639
9,0.0602344068222
10,0.0540133409958
