,2,3,4,5,6,7,8,9,10,11,12
GMM,0.0695812065448,0.0216898224067,0.0413220052821,0.0549305196117,0.0317286869744,0.0276184075587,0.0371034567381,0.0328222017625,0.0328700694745,0.0369630588728,0.0292797391083
Kmeans,0.0687548158475,0.0461838279284,0.0604901532335,0.0419968179372,0.0383239366368,0.0507916291297,0.0447390285002,0.0472934784646,0.0430229333244,0.0374899958578,0.0406655361093
