,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,1.114620924,0.113493108749,0.721701063164,0.727797717944,0.1,6,2,"{'NN__hidden_layer_sizes': 6, 'filter__n': 2, 'NN__alpha': 0.1}",37,0.734375,0.727912431587,0.740625,0.724003127443,0.690625,0.729476153245,0.71875,0.724003127443,0.724137931034,0.73359375,0.0817460683818,0.00689131011345,0.0173206918078,0.00361170668822
1,1.03410387039,0.140695953369,0.739837398374,0.748594238663,0.1,6,3,"{'NN__hidden_layer_sizes': 6, 'filter__n': 3, 'NN__alpha': 0.1}",32,0.775,0.741985926505,0.746875,0.745895230649,0.721875,0.755277560594,0.715625,0.759968725567,0.739811912226,0.73984375,0.0660450200326,0.0492135600117,0.0209580421374,0.00776622469466
2,1.05281052589,0.108829784393,0.754221388368,0.765478645426,0.1,6,4,"{'NN__hidden_layer_sizes': 6, 'filter__n': 4, 'NN__alpha': 0.1}",9,0.790625,0.760750586396,0.7625,0.775605942142,0.734375,0.762314308053,0.740625,0.764659890539,0.742946708464,0.7640625,0.0981293961838,0.00532440170544,0.0204965033775,0.0052460564125
3,1.22469639778,0.163814401627,0.749843652283,0.767198739249,0.1,6,5,"{'NN__hidden_layer_sizes': 6, 'filter__n': 5, 'NN__alpha': 0.1}",15,0.76875,0.757623143081,0.75,0.769351055512,0.740625,0.771696637998,0.7375,0.773260359656,0.752351097179,0.7640625,0.285252350175,0.0608871417208,0.0109678373384,0.00571200208375
4,1.30357823372,0.16351313591,0.762351469669,0.771576671228,0.1,6,6,"{'NN__hidden_layer_sizes': 6, 'filter__n': 6, 'NN__alpha': 0.1}",1,0.78125,0.759968725567,0.759375,0.785770132916,0.765625,0.77091477717,0.759375,0.774042220485,0.746081504702,0.7671875,0.147558056706,0.0609904292776,0.0114007008872,0.00850859116565
5,1.35171380043,0.151940822601,0.749218261413,0.779549330532,0.1,6,7,"{'NN__hidden_layer_sizes': 6, 'filter__n': 7, 'NN__alpha': 0.1}",17,0.765625,0.767005473026,0.76875,0.787333854574,0.73125,0.78342455043,0.721875,0.777951524629,0.758620689655,0.78203125,0.233256197118,0.0582894003473,0.0190286266575,0.0069523724426
6,1.19895782471,0.163087034225,0.755472170106,0.786897844996,0.1,6,8,"{'NN__hidden_layer_sizes': 6, 'filter__n': 8, 'NN__alpha': 0.1}",8,0.76875,0.781078967944,0.759375,0.788897576231,0.715625,0.794370602033,0.76875,0.781860828772,0.764890282132,0.78828125,0.131933716602,0.0651806120076,0.0202253927373,0.00491905874607
7,1.26038985252,0.149704933167,0.741713570982,0.781894546521,0.1,6,9,"{'NN__hidden_layer_sizes': 6, 'filter__n': 9, 'NN__alpha': 0.1}",28,0.75625,0.781078967944,0.73125,0.784206411259,0.74375,0.777951524629,0.7375,0.781860828772,0.739811912226,0.784375,0.155212251843,0.0619628586027,0.00832486501969,0.00235419179225
8,1.61253170967,0.196450233459,0.744840525328,0.79721657545,0.1,6,10,"{'NN__hidden_layer_sizes': 6, 'filter__n': 10, 'NN__alpha': 0.1}",25,0.75,0.788897576231,0.771875,0.796716184519,0.725,0.805316653636,0.73125,0.795152462862,0.746081504702,0.8,0.342567413582,0.0693551926106,0.0163597274917,0.00542356743664
9,2.79870591164,0.290881204605,0.749218261413,0.788617083659,0.1,6,11,"{'NN__hidden_layer_sizes': 6, 'filter__n': 11, 'NN__alpha': 0.1}",17,0.734375,0.785770132916,0.759375,0.785770132916,0.753125,0.786551993745,0.753125,0.791243158718,0.746081504702,0.79375,0.820352768631,0.0954516505901,0.00853279535401,0.00327774171626
10,1.92863755226,0.219254207611,0.720450281426,0.727329212275,0.01,6,2,"{'NN__hidden_layer_sizes': 6, 'filter__n': 2, 'NN__alpha': 0.01}",38,0.73125,0.72634870993,0.74375,0.72634870993,0.690625,0.731821735731,0.70625,0.722439405786,0.730407523511,0.7296875,0.301693420647,0.0920936302695,0.0192390214697,0.00321176789939
11,1.67124838829,0.296614408493,0.738586616635,0.748593872166,0.01,6,3,"{'NN__hidden_layer_sizes': 6, 'filter__n': 3, 'NN__alpha': 0.01}",34,0.78125,0.745895230649,0.7375,0.746677091478,0.725,0.753713838937,0.709375,0.754495699765,0.739811912226,0.7421875,0.142118055282,0.0348977303636,0.0239271622319,0.00475487007856
12,1.75380234718,0.297019815445,0.759849906191,0.761413091282,0.01,6,4,"{'NN__hidden_layer_sizes': 6, 'filter__n': 4, 'NN__alpha': 0.01}",3,0.7875,0.761532447224,0.75625,0.759968725567,0.753125,0.759968725567,0.75,0.762314308053,0.752351097179,0.76328125,0.143950763037,0.03793737677,0.0139742526658,0.00130298420124
13,2.03256835937,0.21852221489,0.746091307067,0.769543466575,0.01,6,5,"{'NN__hidden_layer_sizes': 6, 'filter__n': 5, 'NN__alpha': 0.01}",23,0.759375,0.756059421423,0.75,0.77091477717,0.728125,0.778733385457,0.7375,0.772478498827,0.755485893417,0.76953125,0.134089337998,0.131215318654,0.0116339033205,0.00744001530966
