,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.226258039474,0.000636959075928,0.82681678608,0.827712200404,0.1,7,"{'NN__hidden_layer_sizes': 7, 'NN__alpha': 0.1}",2,0.816368286445,0.826743442099,0.826509723644,0.823567041965,0.833674513818,0.82395087001,0.831627430911,0.830348004094,0.825908858167,0.833951643853,0.0428144311903,3.1361823134e-05,0.00600526347797,0.00395339229312
1,0.24913482666,0.000627613067627,0.829068577277,0.829938471855,0.01,7,"{'NN__hidden_layer_sizes': 7, 'NN__alpha': 0.01}",1,0.823017902813,0.833909149072,0.831115660184,0.825742067554,0.830603889458,0.823055271238,0.829580348004,0.828556806551,0.831029185868,0.838429064859,0.0515583694076,9.23218803841e-06,0.00307509537203,0.00556333903187
2,0.22525935173,0.000620365142822,0.826407369498,0.828019590229,0.001,7,"{'NN__hidden_layer_sizes': 7, 'NN__alpha': 0.001}",4,0.823017902813,0.833525271913,0.830603889458,0.825870010235,0.830092118731,0.823694984647,0.830092118731,0.829068577277,0.818228366615,0.827939107074,0.0212308224459,9.90972706102e-06,0.00496229282001,0.00330884541074
3,0.224561834335,0.000623416900635,0.826612077789,0.827942834442,0.0001,7,"{'NN__hidden_layer_sizes': 7, 'NN__alpha': 0.0001}",3,0.823017902813,0.833781190019,0.830603889458,0.825870010235,0.830092118731,0.823439099284,0.831115660184,0.828812691914,0.818228366615,0.82781118076,0.0210281740886,1.80502862717e-05,0.00512840807684,0.00344791563495
